Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,JPM,MSFT,XOM,AAPL,GOOGL,JPM,MSFT,XOM,AAPL,GOOGL,JPM,MSFT,XOM,AAPL,GOOGL,JPM,MSFT,XOM,AAPL,GOOGL,JPM,MSFT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-29,190.5504608154297,138.54495239257812,161.1337127685547,369.67193603515625,92.64180755615234,192.40122918172025,139.20945853329908,161.69260928256372,370.77296452657316,93.20702910501225,189.758683164504,137.64240810278974,160.68848620194564,367.1552909116957,92.30822977915206,191.9063700376295,138.48544663873915,161.03897817607512,369.6326050173838,93.00318230299888,42672100,18733000,6435100,18730800,17746400
2024-01-02,183.73130798339844,137.0373992919922,163.00930786132812,364.5894775390625,94.84711456298828,186.5025222946912,138.30690574155653,163.09456030550237,369.5342955375811,95.53279902706416,181.99930092657837,135.36125003790988,160.0064068737469,360.55890320609336,93.44794159746053,185.22577720716953,137.41428922141964,160.1769117620954,367.528833625427,93.51280354582687,82488700,23711200,9977400,25258600,23483000
2024-01-03,182.3555908203125,137.78123474121094,162.29885864257812,364.32403564453125,95.64401245117188,183.96883642924203,138.48542134501582,162.97142504410533,366.93899315410624,96.01465525750015,181.5440145919006,135.9563213328076,161.38945578093865,362.26943260145976,94.19851328285746,182.32590048043423,136.1249259824603,162.80092013818626,362.760965291212,94.76373490246426,58414500,24212100,9852300,23083500,23490800
2024-01-04,180.03968811035156,135.27197265625,163.3759002685547,361.7091064453125,94.81006622314453,181.2075486405221,138.01927043379123,165.2249734767481,366.7817278006742,96.89492401867153,179.0202793079467,135.2323072061994,162.54666787031996,360.95215684412767,94.55988639822759,180.27721087477667,137.28533097133266,162.64198661978116,364.3928859416935,96.44089030041754,71983600,27137700,11972500,20901500,19395200
2024-01-05,179.31715393066406,134.6173858642578,164.1956024169922,361.5223083496094,95.09730529785156,180.88091065327836,136.03567169625202,165.25357661087241,365.7593179114421,95.81079388148719,178.31754388665928,134.0421384410589,163.4330960040298,360.29347657411785,94.63400359346278,180.1188384374096,135.6290289280703,163.4330960040298,362.72164936252017,95.59767198692222,62379700,22513900,10066000,21004600,15827400
2024-01-08,183.65213012695312,137.70187377929688,163.95730590820312,368.34478759765625,93.51280975341797,183.6917273170526,137.87047841067306,164.2813663790476,368.8461605661577,93.62400470203684,179.63387614033877,135.14302117297993,161.54588994783876,362.76098316710153,91.64107406958065,180.21780632812883,135.17277404124002,163.95730590820312,363.04605054064757,93.3367599215497,59144500,21404000,11229900,23134000,23370100
2024-01-09,183.2364501953125,139.79457092285156,162.6610565185547,369.4261169433594,92.35455322265625,183.24634194188326,140.3301527920711,163.73808278220446,369.6227120026067,93.85565317879808,180.85122540618832,137.01752066617868,162.1273064155779,364.90401056986224,91.9097875782292,182.0289926299427,137.36465762340268,163.57605253977218,365.7101313148608,93.85565317879808,42841800,24759600,9923600,20830000,19496600
2024-01-10,184.27565002441406,141.11367797851562,163.0041961669922,376.2878723144531,91.44648742675781,184.48348240733844,141.82777708783627,163.0613816047552,377.6641876554582,92.47501771703188,182.02898528742006,139.75491320864225,161.03121130256366,369.9471194966955,90.95538877939539,182.45457200324566,139.84417181388054,162.0320000942187,369.99626075854405,92.47501771703188,46792900,21320200,9670200,25514200,18206100
2024-01-11,183.68182373046875,140.9153289794922,162.31793212890625,378.116455078125,91.42796325683594,185.12681915669637,144.02958884214235,162.37511756325273,384.063988833949,92.19704583838055,181.73207738578324,139.48713067468557,160.73573390852152,373.9384270676175,91.32603630894818,184.62205313633504,142.31377441409103,162.3465248460795,379.4632498955057,91.77080908786057,49128400,24008700,11919500,27850800,15833400
2024-01-12,184.0084228515625,141.4806365966797,161.1265411376953,381.8914489746094,92.61399841308594,184.8199990991005,142.02613106020752,168.0462559111224,382.0978843256019,93.2626249745852,183.28593272766105,140.65745374610032,160.9835629898582,378.13613163335935,91.89124895922234,184.14698280822722,141.50047688636437,165.65390615743877,378.9619030381072,92.79005530497352,40477800,18785500,19436500,21661200,18041700
2024-01-16,181.74197387695312,141.3219451904297,160.1162109375,383.660888671875,90.51988220214844,182.36548612847807,143.166698465584,160.21151515002774,387.3572238467636,92.66960165998618,179.0697224204938,140.29046210448035,156.59916117294043,381.05577159415725,90.37162227499017,180.28708678689063,140.83595651207804,157.14243736078933,386.9934944812975,92.49354476384137,65603000,22670500,17206400,27202300,20235700
2024-01-17,180.80174255371094,140.31033325195312,159.25839233398438,382.87451171875,89.86199951171875,181.04917214343425,140.67729541881693,161.14559906926118,383.5036580222972,90.77006687139374,178.44622312883942,137.76139297479475,158.68652340442242,378.29342300551,89.49135674332327,179.40625114511818,140.19132176728564,159.4966746905354,381.40975376136174,89.50988570050278,47317400,20968600,11107500,22234100,18384000
2024-01-18,186.69058227539062,142.30386352539062,159.5729217529297,387.1999206542969,89.69520568847656,187.1953332109462,143.02789047593322,159.67776656824674,387.3178836888765,89.96391443463283,183.9193677995691,140.826087018,157.4951066503195,383.5134258198234,88.78713130929957,184.17668914088887,140.88559276545064,159.28698002537405,385.08633628268643,89.88052352777518,78005800,25746400,9382300,23392100,20940300
2024-01-19,189.59043884277344,145.18008422851562,162.32748413085938,391.918701171875,89.8342056274414,189.97642838325277,145.24950254806373,162.57530711076893,391.918701171875,89.89906758903646,186.8786203129096,143.19647882633325,159.2488798931695,386.83623978929575,89.3338459633788,187.38337121910467,143.5535284040744,159.69685192528067,389.05797722162475,89.62109078338207,68903000,34271900,13115700,29331100,20088400
2024-01-22,191.89646911621094,144.7932891845703,162.1368408203125,389.7952575683594,89.71372985839844,193.3216657993532,147.17360973542569,163.91918812242486,393.83564181909105,89.97317764734389,190.28322355100102,144.64450969157375,161.7555948824447,386.9246935015416,88.74079358043096,190.32282073770045,145.89419084442545,162.47044192364703,393.2457965997971,89.60253491909808,60133900,32200400,12837500,27016900,19955900
2024-01-23,193.1732177734375,145.8346710205078,161.0693359375,392.144775390625,90.72373962402344,193.73736447446063,145.9735228014156,161.79370901610295,392.61665757487873,91.27043222065166,191.83710707958323,144.30730143052193,160.54511188027425,387.2589392356876,89.6303473613443,193.01487431695855,144.6941039011729,161.71745692199738,389.04812543344485,89.70447025840693,42355600,21636100,8360800,20525900,15863400
2024-01-24,192.5001983642578,147.4810791015625,162.50857543945312,395.7427978515625,92.28970336914062,194.36087349468033,148.62166144639897,162.99466623586284,398.7608157750505,92.33603636999382,192.3418398208385,146.88600647851376,160.94544368265935,393.66854429552797,90.5662203648676,193.41073733606618,147.32238701526538,161.42200842001844,394.7400819620146,91.10365206930186,53631300,25233500,9967100,24867000,17330600
2024-01-25,192.17359924316406,150.62509155273438,164.83419799804688,398.013671875,94.63399505615234,194.2520137003454,151.79542676635216,164.8818573759675,400.11744616888006,94.68032805018053,191.124500268323,148.3141891335314,162.8993465119901,395.71330250742477,92.30822579992207,193.21280647175473,148.83985855855067,164.2337218321671,397.4729979213706,92.94757728709253,54822100,29149100,8873500,21021200,22089500
2024-01-26,190.44158935546875,150.94248962402344,164.20513916015625,397.089599609375,95.44013977050781,192.7575265029299,151.28961156765428,164.9485789616812,399.291686504724,95.51426973106855,189.96652881027472,149.77215430262993,163.72857443899406,395.6150015101639,93.76299006199845,192.27257421163478,149.86142806752846,164.51967362135542,397.52215078520555,94.48573950391028,44594000,26115500,7443000,17803300,20817200
2024-01-29,189.75868225097656,152.2516326904297,164.634033203125,402.7815246582031,95.56060028076172,190.22385105233468,152.51942366682596,164.73887801633018,403.037131241998,95.62546223203702,187.63079398239137,150.18868118167268,163.27106517505794,397.4827881758261,94.3838171449321,190.03580216218106,150.81352174869434,164.16700911633845,399.18350198201716,95.42161543475929,47145600,27784300,6971200,24510200,18317500
2024-01-30,186.10662841796875,150.2184600830078,168.00811767578125,401.6706848144531,97.15435791015625,189.82797900977772,152.3607426484438,168.47514175793654,406.05514806143475,97.18215487899832,185.54249682198056,149.95066908718712,164.72935032471554,399.56694047651416,94.60619874810463,188.97682064057707,151.5474722147389,164.72935032471554,405.27854800251134,94.89345058812495,55859400,36331800,10822100,33477600,19610900
2024-01-31,182.50405883789062,138.95155334472656,166.18763732910156,390.8471984863281,95.26409149169922,185.17631048108575,142.81957751562527,169.94296936922615,408.28680220423286,97.18216021067897,182.45458500160478,138.72342784548118,166.16857066951718,390.48346902335106,95.22702650806885,185.11691469411622,142.44268767661725,167.94139187726532,400.0683583888751,97.05243630268404,55467800,71910000,11521800,47871100,22415300
2024-02-01,184.93875122070312,140.0028839111328,165.58717346191406,396.9421691894531,94.87490844726562,185.02782223798647,141.88730313768718,166.64514772156565,401.09070661971754,96.37600829278264,181.93001441121828,139.63590659199247,163.3949728422143,394.9956887835189,94.16142703842587,182.0982647000541,140.9550061040643,165.50139530281825,395.02517954720986,95.96830059091882,64885400,40466500,9354800,30657700,19240700
2024-02-02,183.9391632080078,141.21290588378906,166.54029846191406,404.256103515625,94.48574829101562,185.40394215196616,141.4509289011904,167.57922057647215,405.66187965844676,96.36675203128793,177.40701599262258,135.38109981806912,165.1391970596281,396.7258199103346,94.15217050689196,178.01074479617154,138.11847045416638,165.1773303806104,396.9715862290421,96.13510118505887,102551700,62499600,8607600,28256700,21973400
2024-02-05,185.7503204345703,142.50222778320312,166.32107543945312,398.78045654296875,94.09656524658203,187.30418539055444,144.27756337900828,166.88341827855515,404.197156266753,94.86564059078457,183.9292424150712,141.60961126191953,164.81512928623064,397.1485644483077,93.12362898169111,186.21548923655902,141.64929185123162,165.71107322302376,402.9584843152066,94.00389926369951,69668800,38505400,7820200,25352300,17190900
2024-02-06,187.35369873046875,142.9187774658203,166.89295959472656,398.6231994628906,94.74519348144531,187.36359047791993,144.1684434401665,167.626858743029,401.0612125775962,95.4772109835691,184.8497123520045,142.01623336193828,165.61575517744677,396.08690380386986,94.11510291439082,184.93878338477884,143.46425685279377,166.42592096467948,399.0066093885159,94.5784045940067,43490800,29128200,6764800,18382600,13347900
2024-02-07,187.46255493164062,144.34695434570312,167.2074737548828,407.0382080078125,94.71739196777344,189.0856924097343,144.42630037557493,167.6268529930128,407.28397435246177,95.18996163774874,186.67077723703076,142.75015143708904,165.80638700000247,400.5008292402968,93.75372367207305,188.67990426473503,143.57334947158776,167.45529669210487,400.54016025565755,94.74518893610923,53439000,25208900,7225500,22340500,13826800
2024-02-08,186.38375854492188,144.7139434814453,166.60702514648438,407.09722900390625,96.33895111083984,187.59120098390878,145.13049882211826,167.09311591388456,408.52268594139866,96.75591978918683,185.42373058041275,143.91058567202538,165.43468003475408,405.5439987554575,94.61546832000661,187.44274927884152,144.63459744507298,166.79764812133146,407.03824747553335,94.82858313092262,40962000,22563800,6060300,21225300,19636900
2024-02-09,187.1468048095703,147.77862548828125,166.8071746826172,413.42816162109375,94.3004150390625,188.2765227675386,148.2150211661504,166.89296738361762,413.69360849220726,97.1450868965951,186.30446474496694,144.9817341712347,165.52998474933108,408.060632682177,94.23555309062712,186.9485964735415,145.47763559904774,166.7976486241064,408.21792675374667,96.45940243178933,45155200,26829500,6296700,22032800,20410500
2024-02-12,185.46212768554688,146.32066345214844,167.5506134033203,408.2277526855469,95.59767150878906,186.96842336096995,148.11582406905052,168.52280947847834,413.61493194410616,95.81079340228808,185.1053738445565,146.161971374684,165.55857641715193,407.7263797250581,94.51354722260307,186.72067805809255,147.20336732419403,166.58795793021326,413.43798737008973,94.66180716058899,41781900,21564100,8539300,21202900,18173100
2024-02-13,183.3711700439453,143.95025634765625,166.09230041503906,399.43914794921875,94.7746810913086,184.53063145226378,145.46771340579025,167.96996622980632,403.12564326770877,96.41130727942084,181.85496988989732,142.51214532877424,164.52916900282452,396.55877347389134,94.08262401531299,184.09459726813964,143.7320585231407,167.10262965214707,398.0825128718903,96.10269176378529,56529500,27837700,8397600,27824900,18917400
2024-02-14,182.48919677734375,144.7436981201172,167.77938842773438,403.29986572265625,94.30707550048828,183.85675578337245,145.31894554055629,167.84611447513728,403.6445808998677,95.971764164432,180.79462725534452,142.90885694916992,166.24484931709256,398.454256564083,93.91428691989302,183.64865818230027,144.88254990203635,166.86439223193935,401.9013482236895,95.27035292688727,54630500,22704200,7056700,20401200,17651300
2024-02-15,182.20179748535156,141.5996856689453,171.43939208984375,400.4141845703125,97.00984191894531,182.82612045767794,142.34353774622787,171.76346716084313,402.94534207042653,97.206236186067,179.71444020641266,139.30862369230854,167.89374931915643,398.17851011795324,94.08261479987985,181.89459574378543,141.9666478509511,167.89374931915643,401.9703171422234,94.08261479987985,65434500,37590700,8723400,21825500,23196300
2024-02-16,180.66578674316406,139.36813354492188,170.6387481689453,397.95196533203125,97.00984191894531,183.18288755084293,142.01624520205476,171.54421815228707,402.11803273676423,97.8515295965745,180.03155935687485,138.9912436385364,169.80953027964074,397.3413424619827,96.81344051670038,181.76577652013776,141.8178876690081,171.19156494301498,401.7930043986709,97.27170094177424,49752500,31468900,8152600,22296500,20151400
2024-02-20,179.92254638671875,139.96319580078125,171.30593872070312,396.701171875,96.09332275390625,180.78469520216953,140.91533307623592,172.00173363675566,398.3754555316585,97.37456962593588,178.3766181157698,138.34656764889544,170.04781550672885,391.99343067715284,95.99980269893187,180.15046783149373,138.51517229621072,170.79125525671367,397.1443513475326,97.11270348283568,53665600,25144700,9668000,24307900,17650000
2024-02-21,180.67568969726562,141.38148498535156,172.4210968017578,396.1003112792969,98.05728912353516,181.24054108716462,141.5203367649503,172.5068894979879,396.208664058664,98.17887163728753,179.03065736673128,139.5268035526364,170.15265879624997,391.21529910793583,96.31778869174248,180.29911202321813,140.29049590728383,171.5156268111509,394.12071651994717,96.34584399949333,41371400,23223300,7024000,18518900,20991300
2024-02-22,182.7071990966797,142.90884399414062,174.48939514160156,405.4272155761719,97.9731216430664,183.29188949706392,143.8113880616519,174.82298168422557,406.5893706886108,98.58101279679414,180.8144364958238,141.6294252005615,172.74516670530045,402.393788153555,96.74798518813465,181.82522643308513,143.74195461013204,173.297983467374,403.98929433440406,97.41199409159617,52292200,27191900,9296500,27009900,20470700
2024-02-23,180.8739013671875,142.77993774414062,175.36630249023438,404.13702392578125,97.11271667480469,183.3711632214272,143.49402183711422,176.51958104443122,409.5735691126935,97.34652041156235,180.58650833781007,142.2542683371376,174.60379597912453,402.7877385663373,96.21491118187011,183.34143499372246,142.4923064572686,175.19473161702368,409.38646893086735,97.15012612890077,45119700,19493800,7105800,16295900,15975900
2024-02-26,179.52615356445312,136.4423370361328,174.7657928466797,401.37933349609375,97.49613952636719,181.11171437415507,141.2724124869367,175.81424091701768,405.92948936303003,98.14143999927728,179.0207434868858,136.26380463829744,173.9270343904093,401.20203166596815,96.37388465924934,180.59641504961763,140.97486857968562,175.1375127000542,405.24005905629645,97.0004768411381,40867400,53641800,7145400,16193500,13360800
2024-02-27,180.98289489746094,137.74156188964844,174.85157775878906,401.3202819824219,97.29039764404297,182.2612539462515,138.10852404072233,174.93735591051686,402.14758039730725,98.33784082251076,177.94057546451762,135.9662266066363,173.69829938040482,397.74515057992284,97.12205868920213,179.4666949255866,136.8886109742461,174.718140230457,401.82255205730473,97.89828871069729,54318900,33099200,5717100,14835800,16360000
2024-02-28,179.78379821777344,135.26205444335938,175.73800659179688,401.556640625,97.56163024902344,181.46846314665845,136.87868252205917,176.51956515120406,403.1127430930959,98.59971948828829,178.50543918901624,134.30000463233606,174.38456456464726,399.1929265964819,97.26236172910808,180.86396404098633,136.76958362182845,174.83252201060458,402.00967855020446,97.70191392854221,48953900,37328600,6131600,13183100,14810500
2024-02-29,179.11985778808594,137.32501220703125,177.33924865722656,407.38714599609375,97.7486572265625,180.92345088953732,137.72172724425474,177.69190187097396,407.93867824413843,98.26302827044451,177.9108594746495,135.2818858775754,175.23284088916765,399.7838456551883,97.46809704045508,179.63517226295397,136.15467711991738,176.95800272580232,402.4627294555139,97.89829503391849,136682600,42133000,9643000,31947300,17566100
2024-03-01,178.03970336914062,136.01583862304688,176.6053466796875,409.2190246582031,98.98313903808594,178.90185225837237,137.7316532704347,177.70145425651842,409.58342668223145,99.49751007386823,175.78026722267666,135.79764079115824,176.4242643035929,404.66886847100426,98.55294105139677,177.93069482167198,137.29525760665743,176.9961332386516,405.0529573414313,98.87091781945944,73563100,31151100,6311800,17823400,18460100
2024-03-04,173.52084350585938,132.2569122314453,177.93020629882812,408.6478271484375,97.59903717041016,175.30459787050253,134.54797432652032,178.7975576256145,411.04108655942895,98.99250551114768,172.22264521258595,130.8287137478375,175.6331752799481,406.0871243373175,97.29041451051133,174.56136184484268,134.54797432652032,176.0525545827284,407.19018891902937,98.81481951448933,81510100,55999400,7063600,17596000,18138000
2024-03-05,168.58572387695312,131.58248901367188,179.71255493164062,396.5632629394531,98.79609680175781,170.48840604509627,132.14782393122584,180.42740199617094,407.9879154671031,99.38527959230241,168.0902332564625,129.5988832123646,177.62519917623598,394.58366790374333,97.56161347743357,169.21995126633416,130.79897138098846,177.62519917623598,407.7022908884421,97.75800774094843,95132400,40194800,6617800,26919200,19952700
2024-03-06,167.59474182128906,130.32289123535156,180.64663696289062,396.0117492675781,99.85289001464844,169.69563232435493,132.48502936431544,181.16133504867997,399.03534841652714,100.60106477581851,167.15870765798908,129.77741176310514,178.8356966903188,392.3676988449284,99.27306135310879,169.5172478388351,132.02879338468463,180.3797618604822,396.87845143918287,99.71261349016196,68587700,35318600,7572900,22344100,20472800
2024-03-07,167.47581481933594,133.27847290039062,179.06442260742188,402.9551696777344,100.41403198242188,169.1902079797121,133.8338800794751,181.57115767973485,403.5854793634372,100.98451367405143,166.97041987504164,130.53117474630065,177.88255141389413,396.159450830879,99.69391247358676,167.62445594378354,131.70149485455573,181.00881480258207,399.98080286179095,99.69391247358676,71765100,37738200,7618300,18718500,15195400
2024-03-08,169.1902313232422,134.30001831054688,179.39801025390625,400.07928466796875,101.35859680175781,172.13344696276567,136.95804250148979,181.53302526732264,404.21580644025056,101.37730509699738,167.41638146834518,132.90157275617153,179.11206853567012,398.2178408535662,99.85290011555438,167.47583792632756,133.10985799917378,179.60769987770607,401.79297194630584,100.28310528457597,76267000,39370400,6172200,18002200,16281500
2024-03-11,171.19200134277344,136.54147338867188,179.46473693847656,398.4049987792969,101.95711517333984,172.8073055285168,137.9597590931876,179.6077150814977,399.5474670630361,102.05064236218725,170.49831753088682,135.01410391751668,177.49176654847534,395.19429952187465,100.38595401134812,171.3802901891083,135.01410391751668,178.50208143397947,397.65650787745375,101.23700291102489,60139500,32437800,5762600,16120800,17577300
2024-03-12,171.66769409179688,137.3646697998047,180.94210815429688,409.0023193359375,101.30247497558594,172.46048219171502,138.23746099222168,181.2471165876404,409.28794389731524,102.20028039937992,169.4677142970823,135.90671866415707,179.1025751253526,400.64067006988586,101.0312618056185,171.58841376968752,135.90671866415707,180.09382344651382,401.4581099515854,101.99453198525819,59825400,27563400,5708400,22457000,14957200
2024-03-13,169.58663940429688,138.64410400390625,182.409912109375,408.8250732421875,102.43408966064453,171.62805851944387,139.9334506450809,182.74349867848787,411.85850065118984,103.2009656142413,169.2199660307435,137.85067388660744,180.94208466575625,405.2302551257752,102.04130110431724,171.21184817645832,137.86058646627538,181.437716033799,411.7797232101297,102.06935641046582,52488700,23347200,7795500,17115900,17122200
2024-03-14,171.4397430419922,141.927001953125,179.1597442626953,418.7921142578125,104.24840545654297,172.73792596009017,142.4129756916645,182.64820154761136,421.3528170705886,104.32322436055054,170.49831395125625,139.30864288569182,178.33052629337638,411.6713965625505,102.58372408555337,171.35055836544484,140.032654769893,182.07631805894928,413.88738417925487,102.71465360000491,72913500,42753400,10310900,34157300,22121000
2024-03-15,171.06320190429688,140.02268981933594,181.38052368164062,410.1251220703125,104.06135559082031,171.06320190429688,142.0062951045536,181.99052590228584,416.2116937258995,105.02463290176952,168.75421346183686,138.8821228338187,177.73956247395188,406.54999083820695,103.66856705730116,169.62628191974133,141.33187657175912,177.73956247395188,412.95173236718284,103.66856705730116,121752700,49475400,17214200,45079900,38264400
2024-03-18,172.1532745361328,146.4694366455078,183.62989807128906,411.0115051269531,105.0246353149414,176.1072954101753,150.90279656609297,183.66801684486174,414.3699607798189,105.54835337166719,171.95508129819135,145.96362264352206,180.98972578570599,407.52500983634934,103.90237316251323,173.98659600973463,147.3918211593764,181.69504671739367,407.9879061886506,104.54767372178135,75604200,69273700,9013800,20106000,16770500
2024-03-19,174.49195861816406,145.82476806640625,184.70692443847656,415.0397033691406,105.76344299316406,175.0171774056643,147.5703355892813,184.84036196147107,415.2957826626085,106.13753035676315,171.4694631572472,144.88255840993227,183.36302315103146,409.26827120822617,104.80017284810442,172.76764601394297,146.9455101008083,183.67755757171838,411.5138040831413,104.94981064759327,55215200,24070400,8478700,19837900,14878800
2024-03-20,177.05860900878906,147.520751953125,187.1278839111328,418.80194091796875,105.66993713378906,177.05860900878906,147.63976344475103,187.34709958577037,419.5208864985866,106.05337869515591,173.51089450186836,145.53714637957398,184.5353709588645,414.3010169757645,104.8656516912808,174.1352174960067,146.7868124427757,185.08818771788046,415.62075700500156,105.41743223212902,53423100,21311500,9367000,17860100,16119700
2024-03-21,169.82443237304688,146.39007568359375,189.7299346923828,422.8793029785156,106.13754272460938,175.88924720546055,149.13735809948852,190.08258791393138,424.30739566871944,106.53033842647721,169.2992135808601,145.69580172878864,187.12789552103195,420.70271948004165,105.27714668265854,175.4532130863986,148.24474177717806,187.30899243272455,423.33234084355416,105.60447048827855,106181300,24755600,11203800,21296200,14878000
2024-03-22,170.72625732421875,149.5341033935547,187.40428161621094,422.25885009765625,106.13754272460938,171.48931715990707,150.3374611918101,191.08336136082147,423.3619145681295,106.32458999576639,168.5262776263353,147.75876801352786,187.32802952563463,419.62922855755534,105.51095042026195,170.210942813777,147.89761979182254,189.68226010163048,423.2043596919927,106.12819571239439,71160100,29211800,8108800,17648500,14701900
2024-03-25,169.3091583251953,148.83984375,185.68869018554688,416.4677429199219,107.2223892211914,170.38932429506946,149.14730017654827,187.70932000646243,420.9489800236463,108.27917948470929,167.92177545566648,146.60828759558476,185.25024423049462,415.2366387798196,106.45551329210689,169.0316847755244,148.71090455162476,187.38525947737247,418.8117700116772,106.45551329210689,54288300,19229300,8620000,18060500,14011700
2024-03-26,168.179443359375,149.43492126464844,186.5559844970703,415.27606201171875,106.41809844970703,169.8740129173693,151.011884033954,187.44240226445925,419.5504521799467,107.53100640248026,168.05061095138228,148.7505749332153,184.96426039081948,414.9806090267337,106.06271937597919,168.46682128354186,148.98861304571224,185.46941773109555,419.1761916947957,107.2317379364139,57388400,22149100,5961500,16725600,13152300
2024-03-27,171.74696350097656,149.63328552246094,190.16839599609375,415.05938720703125,107.52165985107422,172.0343565405087,150.39697792574609,190.2446480989538,418.0337541903471,107.60582576851161,168.57582642397568,147.6794327705728,187.17557004094428,412.67598630724365,106.06272686783774,168.87312383270142,149.94074197303146,187.28994092343356,418.0238957387452,106.12819162644134,60273300,22879200,8725800,16705000,12415700
2024-03-28,169.93344116210938,149.69277954101562,190.91183471679688,414.360107421875,108.70938873291016,170.67667701496117,150.1886809085542,191.3121473467988,415.4927172172239,108.90578302512486,168.97218824939392,148.93901491049212,189.23431755076805,412.78428811448583,107.60583475632936,170.2010103030642,149.61344863987313,190.13980217725017,414.5964697982947,108.04538694443451,65672700,24485400,8628300,21871200,18482100
2024-04-01,168.4965362548828,154.21542358398438,189.61557006835938,418.1518859863281,109.41078186035156,169.70553455748254,154.4633742852125,191.52182891767458,421.4217055688743,109.6445855697673,167.9514935576168,149.3754210532241,189.26291683518835,415.83740435240986,107.90508540090441,169.6460781034487,149.45476709366227,190.61635887297004,417.5412631842415,108.86836267720052,46240500,31730800,7309000,16316000,13817000
2024-04-02,167.3172607421875,153.29302978515625,189.539306640625,415.0692138671875,111.55242919921875,167.81275133793278,153.43188156405296,190.41618391366802,415.9950065592136,111.85169767395021,166.71276161053132,150.90278153856184,188.79586689731462,411.5236280313696,109.72876304618694,167.55510167176752,152.24172129726563,189.09133467432258,413.7593022671653,110.28053639782924,49329500,24586000,7014700,17912000,19919600
2024-04-03,168.11997985839844,153.65008544921875,189.0055694580078,414.09417724609375,111.57115173339844,169.140689438472,153.80877752671594,190.2065073077986,416.86169679254687,111.99199562700767,167.05963767767048,151.47803493131784,188.43368598081162,412.75472038791173,111.0380794717688,167.26773529316293,152.34091364414047,189.71087593046866,413.38506009911544,111.73949071786697,47691700,24705000,9353400,16502300,16504300
2024-04-04,167.2974395751953,149.29605102539062,187.56752014160156,411.56304931640625,111.96391296386719,170.36947196785653,153.501299690698,191.43103611802593,422.1899488258563,112.11354361621261,167.2974395751953,149.216704997701,187.47166000683382,411.2577378896696,110.95387930382648,168.75416790697062,152.24170609339924,190.92293205560827,418.5655553413228,111.33732078287103,53704400,34724700,9243800,19370900,18467400
2024-04-05,168.05059814453125,151.2499237060547,189.29315185546875,419.0874938964844,113.50703430175781,168.85329051832247,152.1623804461379,189.93547176986357,420.0625487154208,114.2365007777687,167.42627513328318,148.37370170217739,187.0498229672658,411.9963527979718,111.88910939499458,168.06050251317026,148.80016963270904,188.05644940533662,413.66080783212794,112.20708616935414,42104800,23459200,6532300,16554800,21720600
2024-04-08,166.93080139160156,153.5806427001953,190.28062438964844,418.1716003417969,112.74017333984375,167.67403738632925,153.99719798709924,190.7599689797472,420.8209388461148,113.85307436002967,166.72270378093583,151.35899936966726,189.4561511095411,416.9010924581036,112.42219652327324,167.50557237539863,151.52760400005405,189.4561511095411,418.7428494922185,113.23583615805356,37425500,20702000,8001000,14272400,17513900
2024-04-09,168.1397705078125,155.31631469726562,189.00555419921875,419.8360595703125,113.32933807373047,168.54607640984824,157.26023958727896,190.66409690966574,421.27398079875763,113.7688902036363,166.83168324813985,153.91786920573918,186.85809993213326,415.24649970194963,112.54375387376354,167.17851757917794,154.81048561572567,189.88756106284035,419.9936445079337,113.16099911196063,42373800,31079500,7351500,12496900,14132300
2024-04-10,166.26683044433594,154.86007690429688,187.39498901367188,416.86175537109375,114.28326416015625,167.5650134431552,155.3262253958283,188.92889766624094,417.62010476496505,114.53577619260003,165.60287483124418,153.41203826670193,186.1582716882843,413.35557288951713,112.90850417566614,167.27763553824258,154.9295103592396,187.47168590914404,415.80792292497927,113.36675750382952,49709300,22838600,7681400,16216600,17409200
2024-04-11,173.4613494873047,158.10328674316406,187.35659790039062,421.46112060546875,113.89981842041016,173.87757491447604,158.37106260079813,188.44951748332386,422.87935502001585,114.74151321969667,166.64340884278624,155.1774715327962,185.2570811252899,415.97531318643956,112.54375259513657,166.8217782077108,155.62377976256258,187.90305769185724,419.38303118441615,114.74151321969667,91070300,27166400,10137700,17966400,17555900
2024-04-12,174.95774841308594,156.43704223632812,175.23876953125,415.5223083496094,112.57181549072266,176.7514221146486,158.90663651169768,181.1251198648831,418.75272476078317,115.73283915516485,172.63885584160187,155.85188225072014,174.99909726257042,413.4245018587201,111.91716080634683,172.68839280877705,156.66516776322655,180.54033357260192,417.63980168862076,114.98466441162765,101670900,25353700,31532300,19253800,21556200
2024-04-15,171.13253784179688,153.59059143066406,175.3346710205078,407.38714599609375,111.926513671875,175.03700600653332,157.93469279815042,179.71588778155154,420.36790078356154,113.80629752053504,170.94424900321735,153.3228004211546,174.67317311755488,407.18029886088704,111.71141111665474,173.7784557074799,157.5578028687453,176.8781612512524,420.15122525352587,113.24516290174238,73531800,27136500,14766600,20273500,15029500
