Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2025-07-11,210.51937866210938,179.78475952148438,282.7431640625,500.41302490234375,164.89259338378906,313.510009765625,211.48643705736623,181.02196104807066,283.2557206237078,502.1131401056752,167.862101078866,314.0899963378906,209.2233196075129,176.08309652221448,279.5792402426265,494.9248868769196,163.44283738179527,305.6499938964844,209.931172276849,176.39239690386106,281.4223984494675,495.59103056526646,163.6927958392512,307.8900146484375,39765800,34282900,7384700,16459500,193633300,79236400
2025-07-14,207.98707580566406,181.1516571044922,284.55682373046875,500.1147766113281,164.04273986816406,316.8999938964844,210.27013683517245,183.2569121837853,285.1481889533,501.05930198422453,165.4625020418882,322.6000061035156,206.91035052542594,179.27588047712075,281.16618941470136,498.1362796464767,161.99307751467913,312.6700134277344,209.29309904361602,180.60289104600895,282.9502113560098,498.6234399223271,165.3425116109199,317.7300109863281,38840100,32536600,9079900,12058800,136975800,78043400
2025-07-15,208.4755859375,181.59066772460938,282.4376525878906,502.89862060546875,170.671630859375,310.7799987792969,211.24715053377864,183.80567598843865,287.7601801900451,505.36427783294863,172.37134531045626,321.20001220703125,208.28615994072268,181.1915734457722,281.3830312287391,499.88612172349406,169.17188012202328,310.5,208.5852528191871,182.3988435351607,283.866855384694,500.11477392946824,171.1615549258278,319.67999267578125,42296300,33448300,12526100,14927200,230627400,77556300
2025-07-16,209.52239990234375,182.55850219726562,281.7181396484375,502.69976806640625,171.34152221679688,321.6700134277344,211.75559423754484,183.91544417003013,286.5576787356624,503.793421043838,171.72146396229547,323.5,208.00700716596054,181.62061381873355,278.9484690013939,498.99133023831314,168.87193138356372,312.6199951171875,209.6619745482938,182.82789923086935,284.2611002489253,502.2623068754336,171.03157616389174,312.79998779296875,47490500,33104200,9979800,15154400,158831500,97284800
2025-07-17,209.38284301757812,183.1671142578125,285.73956298828125,508.7446594238281,172.97125244140625,319.4100036621094,211.1574416148312,183.64603043273615,286.13381646736286,510.40499725185873,174.13106334471073,324.3399963378906,208.95413964633332,180.07408034072432,279.3722805662569,502.6997578215743,170.80161486292053,317.05999755859375,209.93117746335784,181.73035050857078,279.3722805662569,502.75940886082554,171.99141956059896,323.1499938964844,48068100,31992600,8509500,17503100,160841100,73922900
2025-07-18,210.53929138183594,184.64378356933594,287.08990478515625,507.1041564941406,172.38136291503906,329.6499938964844,211.1474413046512,186.00072543502688,288.3022635940587,511.66767331118785,174.22105359276725,330.8999938964844,209.06378582955284,183.2968289565469,284.09355419862834,504.4992933518648,171.23154479926822,321.4200134277344,210.23023432823226,184.98301522964096,285.365019447414,511.5085634207008,173.61115431570738,321.6600036621094,48974600,34014500,12217000,21209700,146456400,94255000
2025-07-21,211.83535766601562,189.67245483398438,286.7942199707031,507.1141357421875,171.35153198242188,328.489990234375,215.12534891613055,189.86201471908177,289.9581440577552,509.1324405638626,173.35119970444802,338.0,210.98794558852114,185.73132654425748,286.409802517335,502.6301736290422,170.97159023323564,326.8800048828125,211.45652088357517,185.83110772544197,286.82378823022276,503.7834776665751,172.72129949000853,334.3999938964844,51377400,45803100,7898100,14066800,123126100,75768800
2025-07-22,213.74952697753906,190.90966796875,287.2475891113281,502.3517761230469,167.00225830078125,332.1099853515625,214.29786137817433,191.21896833519165,289.41602825063205,508.2475501614973,171.36153479867312,335.4100036621094,211.58611235366487,187.03840453704987,285.02987956960806,502.3517761230469,164.55266825003173,321.54998779296875,212.49335516085276,191.0693117786785,287.3165917383993,508.01886761548803,171.31154005146294,329.739990234375,46404100,44660200,6717500,13868600,193114300,77370400
2025-07-23,213.5002899169922,189.8021697998047,292.5011291503906,502.94830322265625,170.75161743164062,332.55999755859375,214.4972560435483,192.09700016081177,292.72780910920665,503.8630030405687,171.23153339032083,336.20001220703125,211.76557859278188,188.75452819755446,288.3515263055785,497.80817995491657,167.94208685699226,328.6700134277344,214.3477172095632,191.06931784155387,288.6373728619252,503.8232255681408,169.5018251648929,330.8999938964844,46989300,58681900,7083500,16396600,154082200,92553800
2025-07-24,213.11148071289062,191.73779296875,292.2940979003906,507.9294128417969,173.7111358642578,305.29998779296875,215.03563331063384,197.50479208340965,295.29047824712586,510.703277326071,173.80111724784433,310.1499938964844,212.8821827557749,190.5704262162467,291.9491449333037,504.37007217269974,171.27153886755505,300.4100036621094,213.25105536667797,196.58686306155585,293.15163750090335,505.83158338819493,172.41134882841166,310.0,46022600,74881700,7001200,16107000,128984600,156966000
2025-07-25,213.2311248779297,192.7455291748047,294.33441162109375,510.74310302734375,173.47117614746094,316.05999755859375,214.58699944946258,193.8929519493829,294.6103920554469,515.2966076642933,174.69097468726906,323.6300048828125,212.7525701732737,190.8298490986121,291.71258245493334,507.41241445610984,172.9312725713388,308.010009765625,214.04862920984866,191.5482310302433,292.4419829511327,509.51021364184703,173.58115848322245,308.739990234375,40268800,39785900,5918500,19125700,122316800,148227000
2025-07-28,213.40060424804688,192.14686584472656,293.9992980957031,509.5400390625,176.7206268310547,325.5899963378906,214.19818019857897,193.61356085282932,295.13278810430046,512.0256002286585,176.97058528484683,330.489990234375,212.41360229785764,190.41077383680673,292.5602593912129,507.17377997770546,173.94109004538618,315.69000244140625,213.3806606658472,193.21445136708732,293.3882007039174,511.110930710653,173.99108478739527,318.45001220703125,37858000,38139500,5840400,14308000,140023500,112673800
2025-07-29,210.62904357910156,195.30975341796875,292.7771301269531,509.6096496582031,175.4808349609375,321.20001220703125,214.1582970701604,195.47936925683575,296.9661375577531,514.6304711522027,179.35020236643535,326.25,210.18041185237743,191.64800916549822,291.94918873841937,508.60547322287385,174.99092613442062,318.25,213.53020352524888,191.99721287217557,295.69464217411235,512.5525759685828,177.93044011853775,325.54998779296875,51411700,41389200,7635700,16469200,154077500,87358900
2025-07-30,208.415771484375,196.08799743652344,295.3299255371094,510.2757568359375,179.24021911621094,319.0400085449219,211.74563469104578,197.155598285003,296.29584201458954,512.9701269930791,179.86011122312902,324.45001220703125,207.0898047125579,194.2521393007246,293.1122159565272,506.49771598970693,176.01074478620916,311.6199951171875,211.25711581327238,195.1600963397073,293.1516503269176,512.1946027794743,176.48066791766442,322.17999267578125,45512500,32445400,8061700,26380400,174312200,83931900
2025-07-31,206.9402618408203,191.46839904785156,291.9885559082031,530.4187622070312,177.84043884277344,308.2699890136719,209.2033639475293,195.54921195775628,296.66055111466636,552.2420017670738,183.26954448460754,321.3699951171875,206.5315020865265,190.66022322341527,291.2591855090535,528.8280273057109,175.9007587673991,306.1000061035156,207.85746883247032,195.26984291287636,294.8469611494763,552.0232408256204,182.86960179799485,319.6099853515625,80698400,51329200,14749700,51617300,221685400,85270900
2025-08-01,201.76602172851562,188.7046356201172,285.2171936035156,521.0829467773438,173.69113159179688,302.6300048828125,212.93203997684435,190.40080913246982,287.61231301174155,532.7054326872741,176.51065501732398,309.30999755859375,200.88868661623732,187.39758435603645,280.1608103552954,517.8517174087783,170.86160006411595,297.82000732421875,210.23025491744008,188.6048544387261,286.23241068269874,531.9100652869249,174.06106522140865,306.2099914550781,104434500,34832200,12007100,28977600,204529000,89121400
2025-08-04,202.7330780029297,194.60133361816406,290.0369873046875,532.54638671875,179.9700927734375,309.260009765625,207.24933356384108,194.830827292421,290.0961238185278,535.141297909759,180.17005649193501,312.1199951171875,201.06813110178,189.69240089649873,286.0943926240756,525.0797515616827,174.49100755408614,303.0,203.8895472057539,189.86201672672937,286.0943926240756,525.218957545317,175.1309006070304,309.0799865722656,75109300,31547400,6649500,25349000,148174600,78683900
2025-08-05,202.30438232421875,194.232177734375,287.1884460449219,524.701904296875,178.23037719726562,308.7200012207031,204.71703873665678,197.4150057356091,291.54502636918687,534.196734767709,180.23004490386853,312.45001220703125,201.5466934780596,193.45393320281906,283.11771225513746,524.194840165689,175.87076869322405,305.5,202.78292184745098,194.2720962985156,290.4608068242693,534.077432699505,179.59015184800575,308.95001220703125,44155100,31602300,7182300,19171600,156407600,57961300
2025-08-06,212.60302734375,195.6489715576172,287.16876220703125,521.908203125,179.3901824951172,319.9100036621094,214.72657006985978,196.18776557270928,289.08092314098127,528.6291703469228,179.87009845787975,320.4700012207031,204.96626313259566,193.23441619136784,285.99583781724914,521.0034855448089,176.22071111043454,306.92999267578125,205.00615029681612,194.06255127051267,288.1051104485434,527.8338028961505,176.30069964693718,307.8900146484375,108483100,21562900,6330200,21355700,137192300,78523600
2025-08-07,219.3624725341797,196.07801818847656,282.8220520019531,517.8318481445312,180.73995971679688,322.2699890136719,220.1799921230299,197.09571318148866,289.2484709612734,525.0399748350125,183.84944343505214,322.3999938964844,215.92294217468134,193.8929412029117,282.29965937267906,514.56081112672,178.77028591662776,316.1600036621094,218.21596748517925,196.6167969951023,288.7359444448802,523.7573865594029,181.53982980547644,319.7900085449219,90224800,26321800,8057100,16079100,151878400,66658700
2025-08-08,228.65420532226562,200.9669952392578,284.6159362792969,519.0249633789062,182.6696319580078,329.6499938964844,230.29919347638386,202.15432130991044,287.0504898402696,521.629826851029,183.26953833968557,335.1499938964844,218.58484056145957,196.72655368662487,280.62404088373916,516.4101479520375,180.3700111699138,320.9800109863281,220.16004899168945,196.7764442791972,284.8327802026082,519.5817267008259,181.51982919208731,321.42999267578125,113854000,39161800,6634100,15531000,123396700,91200300
2025-08-11,226.74781799316406,200.54794311523438,285.4044189453125,518.7565307617188,182.0297393798828,339.0299987792969,229.12329528601256,201.02685931355308,287.1391701841974,524.5429245664681,183.80944232526838,346.6400146484375,224.3324234952035,198.62229106869012,284.6356142061902,516.7183220142601,180.2200426409657,334.1499938964844,227.4864157407103,200.48808049350347,285.2467115527221,519.2834381856256,182.01974653412333,335.0,61806100,25832400,5510100,20194400,138323200,105320200
2025-08-12,229.21310424804688,202.88267517089844,288.6472473144531,526.183349609375,183.1295623779297,340.8399963378906,230.36092560837628,204.04006993048975,290.5199739550687,527.9132904806338,184.44933506001817,345.260009765625,226.63802588155738,200.1388600495838,286.1732592848133,519.6811434112465,179.4301803710301,332.94000244140625,227.57622481823222,200.91710457512625,287.31661546362176,520.7250669698358,182.9295986692803,345.0,55626200,30397900,8570900,18667000,145485700,80522100
2025-08-13,232.88612365722656,201.50579833984375,286.36053466796875,517.5733642578125,181.559814453125,339.3800048828125,234.55294488479396,204.0700104890599,290.32283187703916,529.6233593434064,183.93942375779682,348.9800109863281,229.99163136972763,197.06579421729333,283.0389031406188,516.3703308668756,179.3201965252013,338.20001220703125,230.6304284784954,203.67091617948037,289.7314666813669,529.0367402367135,182.5896420373941,341.5,69878500,28342900,8420400,19619200,179871700,67838900
2025-08-14,232.33717346191406,202.48358154296875,289.93841552734375,519.4623413085938,181.98974609375,335.5799865722656,234.67271834509882,203.98020797768137,289.9778498963191,522.9123315064297,182.98957985829236,340.4700012207031,230.41085227691244,200.77742070862897,285.48329438065525,517.1358902118243,179.43017409752198,330.3999938964844,233.61473725595164,201.0468177297292,286.40977645449954,519.5418962511537,179.72011917648817,335.760009765625,51916300,25230400,6322400,20269100,129554000,75000700
2025-08-15,231.1494140625,203.44140625,286.32110595703125,517.1657104492188,180.42001342773438,330.55999755859375,233.834298979768,205.97570210941166,291.25921599583813,523.0614541020369,181.86976944489334,339.29998779296875,228.9036945156081,200.82730371462006,285.66073811560074,516.0820397908819,178.01041021115256,327.0199890136719,233.5548328767578,203.39153088363753,290.6086841881212,519.7507304052322,181.84978375259033,337.6600036621094,56038700,34931400,7340500,25213300,156602200,74319800
2025-08-18,230.45074462890625,203.04232788085938,287.34619140625,514.1134033203125,181.97975158691406,335.1600036621094,232.67649791960375,204.80835140832636,287.7108766469041,519.8003983365775,182.90960499065454,336.2699890136719,229.6722297518056,202.03460485474218,284.27097198497654,511.0512359172718,180.5599893659508,329.5899963378906,231.2592012143754,203.74075053383524,285.83814995621725,518.5775217659684,180.56999746834546,329.6199951171875,37476200,18526600,5386900,23760600,132008000,56956600
2025-08-19,230.1213836669922,201.11666870117188,286.4886779785156,506.8258056640625,175.61080932617188,329.30999755859375,232.42698672077375,202.98245812812408,288.2825659770611,512.1846598699071,182.46966985536903,340.54998779296875,228.9136940815642,199.51028904350812,285.37489004447787,505.61285057663105,175.46084035755914,327.8500061035156,230.84001516813981,202.57337657986534,286.6562214265169,512.0256106523992,182.39967416584764,335.7900085449219,39402600,24240200,6031500,21481000,185229200,75956000
2025-08-20,225.5800323486328,198.87171936035156,288.0459899902344,502.7991943359375,175.370849609375,323.8999938964844,230.0315543310328,200.82730262485018,289.12034355143464,508.0486982628479,175.9707560164781,331.3699951171875,225.3404986724704,196.15783565803162,283.1473143479242,501.52658824278717,168.77195541250927,314.6000061035156,229.54248102593337,200.27853657760338,286.63651945321493,506.925219770199,175.1408920976954,329.2200012207031,42263900,28955500,7374200,27723000,215142700,77481800
2025-08-21,224.47213745117188,199.3007354736328,287.28704833984375,502.15185546875,174.95091247558594,320.1099853515625,226.08906587116957,202.02459107482636,288.5683797096441,505.5278315490841,176.87059152353538,324.8999938964844,223.3542730460458,198.98144788878304,285.31575079885044,500.6381609615915,173.78110877087863,318.67999267578125,225.8395414786139,199.3007354736328,287.7503044651617,501.6041452591809,174.8209444570093,322.0799865722656,30621200,19774600,6624000,18443300,140040900,55744400
2025-08-22,227.3267059326172,205.62649536132812,291.9885559082031,505.1295166015625,177.96043395996094,340.010009765625,228.65417758009713,208.07098221204853,292.8953659306035,508.6150227226763,178.56032512128596,340.25,224.98118568943215,200.8472748764244,285.96625689985,500.32946944945456,171.17155351749952,319.69000244140625,225.73973438952316,202.27405146693474,288.9922055724686,502.1618461633245,172.58132291943235,321.6600036621094,42477800,42827000,8552800,24324200,172789400,94016300
2025-08-25,226.7278594970703,208.02108764648438,290.6678161621094,502.17181396484375,179.78012084960938,346.6000061035156,228.86378779922748,210.046520726557,293.08266767966575,506.0855321115255,181.87977802218637,349.5299987792969,225.79962078901826,204.8183006045268,289.9187435512912,502.0323791323648,176.54066896263805,335.0299987792969,226.0491451945495,205.96570803332725,291.9885819039242,504.5319946732823,178.3203719824875,338.8999938964844,30983100,29928900,5856300,21638600,163012800,86670000
2025-08-26,228.87376403808594,206.6741180419922,294.28515625,499.96099853515625,181.7397918701172,351.6700134277344,229.0534295301293,207.38252787024734,294.45269969390944,502.88882606141556,182.35968393651802,351.8999938964844,224.26255788237486,205.23735432936843,289.28790983878844,496.4456179190968,178.7802771456414,343.7200012207031,226.43840339540802,207.04328099820484,289.9384416271958,502.2713680297872,180.03006938032237,344.92999267578125,54575100,28464100,6714700,30835700,168688200,76651600
2025-08-27,230.05152893066406,207.01336669921875,294.9849548339844,504.6415100097656,181.56982421875,349.6000061035156,230.46073738560713,208.4401585010209,296.74927450763425,505.1892506185915,182.45967569067753,355.3900146484375,227.82576024347395,205.18748059977113,292.77711127340297,497.82983904056124,179.07023971825097,349.1600036621094,228.17510050695543,205.2373711930947,292.98408908730437,499.9211487290224,181.94975068857377,351.94000244140625,31259500,23022900,6056500,17277900,235518900,65519000
2025-08-28,232.11758422851562,211.16400146484375,296.7492980957031,507.5295104980469,180.1400604248047,345.9800109863281,232.9659733126178,211.74269881815906,296.91684155087967,508.9734875719172,184.43934897141472,353.54998779296875,228.90370861616245,206.43465668224866,294.41331520000983,503.4066403395377,176.3806906932069,340.260009765625,230.3809040856524,206.7838755896793,295.71434878470495,504.9900522378754,180.7899615720414,350.9100036621094,38074700,32339300,6410500,18015600,281787800,67903200
2025-08-29,231.69837951660156,212.43115234375,297.09423828125,504.59173583984375,174.1510467529297,333.8699951171875,232.9360260407387,214.167229203444,298.60227955806266,507.4896888132377,178.12038822306508,348.75,230.92984008944924,209.72724064780297,295.4284896061262,502.40083415821226,173.12121914292007,331.70001220703125,232.0676707602769,210.0365409975429,297.70533564994906,506.5535790393771,178.08040158317536,347.2300109863281,39418400,39728400,6796400,20961600,243257900,81145700
2025-09-02,229.28298950195312,210.8746795654297,295.39892578125,503.0282287597656,170.75161743164062,329.3599853515625,230.4108447009183,211.20392399730977,296.14799833495414,503.90458943006223,172.351357635579,333.3299865722656,226.53822101083426,205.73625278986853,290.273540537871,494.75264396148896,167.19221149694363,325.6000061035156,228.81388239599917,207.9712205067108,295.9508866438156,498.3974910813857,169.9717482776903,328.2300109863281,44075600,47523000,7221900,18128000,231164900,58392000
2025-09-03,238.01634216308594,230.1412353515625,295.211669921875,503.2572937011719,170.59165954589844,334.0899963378906,238.395624134605,230.78976737242826,296.25645520177414,505.68719181229375,172.38137081666613,343.3299865722656,233.9141603097862,224.28442698424496,292.1265844883639,500.2398424947412,168.851958278929,328.510009765625,236.75874463665696,225.7012467158241,296.25645520177414,501.70375627159575,171.03158891427162,335.20001220703125,66427800,103336100,6316900,16345100,164424900,88733300
2025-09-04,239.3238525390625,231.7775421142578,299.4598083496094,505.866455078125,171.63148498535156,338.5299987792969,239.4436193831587,231.84737676203946,300.0610396446901,506.04570238922344,171.83144870716828,338.8900146484375,236.28964239378743,225.60146147412655,293.99930589050996,501.0664078062513,169.381858788342,331.4800109863281,237.9963808412042,229.13349303754427,295.694622931837,502.2116394820944,170.54166973363456,336.1499938964844,47549400,51684200,6605800,15509500,141670100,60711000
2025-09-05,239.2340087890625,234.4714813232422,290.1552734375,492.9501647949219,166.9922637939453,350.8399963378906,240.86091270031892,235.22976659054154,300.7706992658433,509.8498918622262,169.0019244592772,355.8699951171875,238.03629475202086,231.37844718195538,290.08627080836624,490.3310509759443,164.04275681292185,344.67999267578125,239.54341659874092,231.677775522156,299.2922261938372,506.9619070760115,168.00209055003162,348.0,54870400,46588900,9837700,31994800,224441400,108989800
2025-09-08,237.42745971679688,233.72247314453125,288.70635986328125,496.13690185546875,168.2820281982422,346.3999938964844,239.69313028194867,237.8069358559837,292.20540066234315,499.1244784694731,170.93159698121408,358.44000244140625,235.89038089866295,233.3529799966882,287.2574550934962,492.9800158612091,167.32219627229085,344.8399963378906,238.84475646782593,235.15054099905157,290.6579550877705,496.04724781279185,167.5221599855096,354.6400146484375,48999500,32474700,8188500,16771000,163769100,75208300
2025-09-09,233.9041748046875,239.30490112304688,293.5754699707031,496.3460388183594,170.7316131591797,346.9700012207031,238.3257397896772,240.14375784585562,294.7089599546063,500.17013335375145,170.95157781434446,350.7699890136719,232.9160527142261,232.91357479962468,288.11496777534006,495.6389875077243,166.71229229208453,343.82000732421875,236.54912730927947,233.85230194861487,288.4008143193263,499.3535217605099,169.0618925540675,348.44000244140625,66313900,38061000,7848200,14410500,157548400,53816000
2025-09-10,226.35855102539062,238.84552001953125,296.22686767578125,498.29791259765625,177.300537109375,347.7900085449219,231.97784546194652,241.33214736167037,297.2125163723058,501.1460848531792,179.26020289704138,356.3299865722656,225.52015268533836,237.5273187664355,291.1606189374317,494.6630336933239,175.44084555219968,346.07000732421875,231.7482872752143,238.5758820575914,292.44198029068025,500.8971201283455,176.61064931709572,350.54998779296875,83440800,35141100,7787300,21611800,226852000,72121700
2025-09-11,229.59239196777344,240.0438995361328,301.1748352050781,498.9352722167969,177.1505584716797,368.80999755859375,230.01159113632517,241.9213539288796,301.3424087307021,501.08633106619584,180.26021784214308,368.989990234375,226.21881717306923,235.92949376965038,296.4733014094209,495.8182290284252,176.4606317396978,347.6000061035156,226.44839058875493,239.55457404217233,296.91682530734334,500.17012751524385,179.66027757334626,350.1700134277344,50208600,30599300,7942500,18881600,151159300,103756000
2025-09-12,233.62472534179688,240.4733123779297,302.5054626464844,507.7884521484375,177.80047607421875,395.94000244140625,234.0638755168574,241.75157459718335,303.13626220753474,510.42747218178897,178.5803891806412,396.69000244140625,228.58432913969838,237.67710805902945,299.3415385689925,501.7635178992086,176.43061617633268,370.239990234375,228.78394562468256,240.04388783032,300.622869917122,504.55191069082485,177.75047851465564,370.94000244140625,55824200,26771600,6846700,23624900,124911000,168156400
2025-09-15,236.24969482421875,251.26864624023438,304.4668884277344,513.225830078125,177.73048400878906,410.0400085449219,237.7368657054393,252.06756394348793,305.5018376479389,513.3353599697668,178.830369337568,425.70001220703125,234.58287368836292,244.32807821701437,302.7617353660041,504.9004642300766,174.49083425075145,402.42999267578125,236.54912714503797,244.32807821701437,302.7617353660041,506.68306017742736,175.65071055071581,423.1300048828125,42699500,58383800,7122000,17143800,147061600,163823700
2025-09-16,237.6969451904297,250.8192596435547,304.75274658203125,506.9320068359375,174.86080932617188,421.6199951171875,240.76111223381088,252.696698721273,306.43819756185593,515.0880630075219,177.4805168617991,423.25,235.87043992435724,249.13154999644232,302.72231251567524,506.4938265025834,174.36086420825131,411.42999267578125,236.72878926810645,251.73800966841424,305.55111968192784,514.7395367165727,176.98057174387853,414.5,63421100,34109700,10525600,19711900,140737800,104285700
2025-09-17,238.5353546142578,249.19146728515625,307.2760009765625,507.9079284667969,170.27130126953125,425.8599853515625,239.6432435766681,251.25866627901078,308.4193571478893,509.1726886784055,173.18098551277336,428.30999755859375,237.27774187166392,245.94587648389523,304.3387568426567,503.8348693472275,168.39151800406466,409.6700134277344,238.5153883976145,250.87917693990602,305.9355331009736,508.5054498653079,172.62104942275718,415.75,46508000,34108000,8657800,15816600,211843800,106133500
2025-09-18,237.42745971679688,251.68807983398438,308.7347717285156,506.3444519042969,176.2206573486328,416.8500061035156,240.74113579799257,253.64542748570952,308.94174954569326,510.9453149965379,177.08056354559588,432.2200012207031,236.199788714976,249.46110945180462,305.16669795269365,505.55771489166153,172.94101865721873,416.55999755859375,239.5134800259323,251.338548569648,307.3154351086428,509.37184097126715,173.96089569350613,428.8699951171875,44249600,31239500,8050700,18913700,191763300,90454500
2025-09-19,245.032958984375,254.3744354248047,310.26251220703125,515.78515625,176.6505889892578,426.07000732421875,245.83144010441063,255.65269769422878,311.2678631029987,517.1494779837726,178.06043774665943,429.4700012207031,239.7530294205925,251.4683796180924,304.68373667454165,508.1967168320822,175.16074718989944,421.7200012207031,240.77107799962133,252.90642848071656,309.09945390156855,508.44568153944795,175.7506939671915,421.82000732421875,163741300,55571400,23568600,52474100,237182100,93131000
2025-09-22,255.5928192138672,252.18740844726562,307.9560852050781,512.319580078125,183.58984375,434.2099914550781,256.15178189089505,255.4329993925613,309.198012204534,515.5959337012963,184.52974299714734,444.9800109863281,247.64797087114997,249.96043800377367,305.11741210895696,510.4174557013089,174.69082690233378,429.1300048828125,247.82763635806887,254.08482475081846,305.35395817376326,513.4548737162081,175.28075846993005,431.1099853515625,105517400,32290500,7520200,20009300,269637000,97108800
2025-09-23,253.9459686279297,251.31858825683594,308.25177001953125,507.1212463378906,178.410400390625,425.8500061035156,256.8504363399061,254.01492224497756,311.77054315707727,512.4590659268906,182.3999677661597,440.9700012207031,253.0975947938589,250.1401811840686,306.12276518201463,505.2091838485409,176.19065819152993,423.7200012207031,255.39322235208516,252.69670571321294,307.34499004479613,511.67229848312854,181.95002022927713,439.8800048828125,60275200,26628000,8584400,19799600,192559600,83422700
2025-09-24,251.8300018310547,246.80471801757812,308.92205810546875,508.0373840332031,176.9505615234375,442.7900085449219,255.2534845023776,252.00765659919705,312.036681822986,510.35772177145367,179.76025041106172,444.2099914550781,250.56241362070242,246.1056707170572,307.1971727167786,504.82077941210207,175.38072666046574,429.0299987792969,254.73446948849343,251.31859024650916,309.54299157852137,508.26644250853604,179.75025700209653,429.8299865722656,42303700,28201000,7310500,13533700,143564100,93133600
2025-09-25,256.3813171386719,245.45652770996094,308.9516296386719,504.9303283691406,177.67050170898438,423.3900146484375,256.6807646844572,246.15559020390248,311.1200389596543,507.89799878212006,180.2402117285651,435.3500061035156,251.2311452680336,240.41339128252798,307.3252850484171,502.94857891661616,173.11100459099512,419.0799865722656,252.72829161839874,244.0684141454478,309.6119974927529,506.1950582100621,174.4608472798892,435.239990234375,55202100,31020400,7083200,15786500,191586700,96746400
2025-09-26,254.97401428222656,246.2055206298828,311.5241394042969,509.34197998046875,178.17044067382812,440.3999938964844,257.10994249251326,249.08161830530747,313.24902470509,511.8117209714621,179.750269051669,440.4700012207031,253.2972024297037,245.63630185383965,309.1980228082985,504.52202659403474,174.91078879333958,421.0199890136719,253.61660096533106,246.73481561544992,310.3807832525034,507.94778361103766,178.15043859744398,428.29998779296875,46076300,18503200,7258100,16213100,148573700,101628200
2025-09-29,253.9459686279297,243.71890258789062,311.1594543457031,512.4689331054688,181.83004760742188,443.2099914550781,254.5148915782133,250.80926093832198,313.4461666504931,514.7096154882738,183.97980553666213,450.9800109863281,252.52867184357527,242.4406403715287,309.158588598915,506.77264973451184,180.30021674934378,439.5,254.0757261912774,247.51375020937843,312.50978831201064,509.3817950243417,180.41019002973698,444.3500061035156,40127700,32505800,6462400,17617800,193063500,79491500
2025-09-30,254.14559936523438,242.77020263671875,310.9031677246094,515.8051147460938,186.55950927734375,444.7200012207031,255.4331385813304,242.9599320717839,312.85476301381095,516.0142062084105,187.32942897828707,445.0,252.6284867333586,238.92541967317948,305.65950932869447,507.54943619028296,181.4600633204032,433.1199951171875,254.37515755125318,242.48058753408858,311.71140689202116,511.11459757878936,182.06000352373024,441.5199890136719,37704300,34724300,11823300,19728200,236981000,74358000
2025-10-01,254.9640350341797,244.5677490234375,306.2508850097656,517.557861328125,187.21945190429688,459.4599914550781,258.29769267334166,245.96585884887978,310.0752066018678,518.3545363078492,188.11934700723293,462.2900085449219,254.44502000530687,238.2862890899911,302.9982564818407,509.5710533372991,183.87980694521147,440.75,254.55481135314994,240.42338523813993,309.46410924883065,512.6681599915194,185.21967144700423,443.79998779296875,48713900,31658200,9235200,22632300,173844900,98122300
2025-10-02,256.6408386230469,245.356689453125,303.1362609863281,513.604248046875,188.8692626953125,436.0,257.68882891050583,246.4751651396655,306.10307334887034,519.439966484546,191.0290292282152,470.75,253.66649683440303,241.97128907367482,301.74652271909054,508.5652045551738,188.03935198339767,435.57000732421875,256.09186667190835,244.8174135056227,305.5511124553201,515.496404228155,189.57919146332628,470.5400085449219,42630200,25483300,7600000,21222900,136805800,137009000
2025-10-03,257.5291442871094,245.0171356201172,305.5806579589844,515.20751953125,187.59939575195312,429.8299865722656,258.7468246365968,245.96584369150784,307.18727011434805,518.3345307125708,190.33910041164867,446.7699890136719,253.46689477740222,241.33213946713911,303.78677014872494,512.8672756929882,185.35965145286306,416.5799865722656,254.18552630266564,244.15830178707057,304.08248279942853,514.9585548343116,189.1692307003317,443.2900085449219,49155600,30249600,6029900,15112300,137596900,133188200
2025-10-06,256.2016906738281,250.09024047851562,306.2244567871094,526.3811645507812,185.51962280273438,453.25,258.5771679771474,250.97904766602093,308.7698967102646,528.8309994124726,187.20943969833962,453.54998779296875,254.56481112131073,244.24818617214953,302.2131839322167,516.0541122577388,183.3098739831843,436.69000244140625,257.49920544747016,244.44791178946252,307.2148975143275,516.4623876768178,185.4796339074747,440.75,44664100,28894700,7214500,21388600,157678100,85324900
2025-10-07,255.99208068847656,245.42657470703125,304.7486877441406,521.8101196289062,185.01968383789062,433.0899963378906,256.91031341337026,250.1002333278666,307.04651731937065,527.6060256392368,189.03924688644503,452.67999267578125,254.94405994391948,245.18691006468788,301.7872798561248,519.2806599401652,183.97980469837793,432.45001220703125,256.3214394907812,247.93317917084852,306.39282285956295,526.1022689962125,186.20955566811082,447.82000732421875,31955800,23181300,8454200,14615200,140088000,102296100
2025-10-08,257.5690612792969,244.2881317138672,301.1236877441406,522.676513671875,189.0892333984375,438.69000244140625,258.0281776413904,245.67624536262252,305.8282811149513,524.7678538085896,189.57918508139647,441.3299865722656,255.62275879770374,243.48922922331397,300.6482653222047,520.923853084141,186.51950830089396,425.2300109863281,256.03198246417537,244.62768203424937,305.2637226562496,521.1130687043808,186.5495190429729,437.57000732421875,36496900,21307100,6489900,13363400,130168900,71192100
