Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2025-05-07,901.7754516601562,906.3119643408896,896.3669559137242,899.1202120938011,547800
2025-05-08,909.8883056640625,925.8983241645914,908.4871883394218,911.2208292983469,626700
2025-05-09,904.7933349609375,913.2196545598405,903.4999820350353,911.2208690212808,684800
2025-05-12,938.6848754882812,945.4553180448283,931.9241807710874,942.0063769945851,807900
2025-05-13,939.8115844726562,948.7670377915776,938.6358037200464,940.5072692036013,604900
2025-05-14,947.5325317382812,950.4033602133153,939.6352865706814,940.6150939602232,679200
2025-05-15,963.22900390625,969.4605641541928,947.5814497944772,949.119754474405,1156600
2025-05-16,969.7251586914062,972.0864681033939,962.6803414179717,966.8249073920985,723600
2025-05-19,973.5953369140625,975.5549515976106,956.8112921679509,959.4175533838845,495000
2025-05-20,977.5635986328125,978.8275285671576,967.5793594878526,967.9418834179212,536700
2025-05-21,953.1859741210938,976.554354837441,951.481118948681,969.0294417783168,696000
2025-05-22,950.3152465820312,958.045881724613,946.180428146109,952.3728182559489,364100
2025-05-23,943.7308349609375,950.148561134495,931.1109115252467,937.5678682664775,517500
2025-05-27,961.5045166015625,961.680874741035,948.4436684148341,955.9881966621846,843100
2025-05-28,951.667236328125,964.6202597651346,950.1582948547708,962.1609339427575,367100
2025-05-29,956.60546875,959.7506717068322,946.4644273299473,958.3299391636142,455500
2025-05-30,960.1033935546875,960.1817350810762,947.806823848931,953.4896942520986,1061000
2025-06-02,958.320068359375,960.1033247012513,945.5139806370154,956.007737640203,425000
2025-06-03,962.2981567382812,965.3845736813157,951.3537258464422,956.2919331526053,495700
2025-06-04,969.0000610351562,970.9890986913517,965.1004468594139,967.0698692314472,491700
2025-06-05,970.674560546875,976.1314188843312,963.9076401821236,974.2303830729824,479400
2025-06-06,974.2106323242188,985.961631618229,972.5164674519157,978.8204080486181,627700
2025-06-09,974.0038452148438,979.5000817200331,966.7936645110321,976.4170382462619,420000
2025-06-10,977.0179443359375,978.2196110757094,970.2214451898896,972.6839361675288,478700
2025-06-11,978.3969116210938,988.2567351994121,975.1464355265537,980.3669044201373,645700
2025-06-12,973.4227294921875,979.5789572274025,968.9803859393505,975.0577971261196,558500
2025-06-13,957.2391967773438,970.7828971091865,952.8264321983431,965.6116660733919,674300
2025-06-16,967.3649291992188,974.3092018343965,962.5680015962749,971.7876134843493,522400
2025-06-17,954.6388549804688,965.7200650752825,951.1421295966545,961.2087644876917,624800
2025-06-18,964.82373046875,973.4424493037582,951.949819806014,956.2443898482851,662600
2025-06-20,959.8198852539062,972.1027613872808,958.6083589316879,967.473326447022,859500
2025-06-23,971.501953125,971.6497266351713,951.9793169445845,960.6867117149959,642900
2025-06-24,989.8917846679688,990.7585862932496,978.1014068386197,980.5638977923927,699500
2025-06-25,1002.80517578125,1004.6963520811441,984.9964236089648,992.6104267252508,661800
2025-06-26,1015.3245239257812,1021.4413133722522,1002.4308940093608,1005.208591198338,631200
2025-06-27,1032.098876953125,1034.2462220143875,1018.8408638597244,1020.0622497789979,799900
2025-06-30,1033.5074462890625,1038.3635313220468,1025.6866327875537,1034.226474404477,530400
2025-07-01,1038.4521484375,1041.1411693054426,1025.8048286380656,1030.8774637827967,472900
